;bm_st;hy_rs;wi_on;wi_off;so_ro;nu;li_st;hc_cc;ng_cc;hc_st;ng_ce;ng_gt;ng_st;so_op;hy_rr
1120;4566;1638;5614;12325;1690;8053;15415;5609;10395;0;0;0;0;0;0
1121;4534;1722;5420;13717;214;8107;15379;5655;10513;0;0;0;0;0;0
1122;4524;1773;5617;16019;0;8103;15504;5725;10375;0;0;0;0;0;0
1123;4559;1646;5387;18322;0;7932;15469;5698;10028;0;0;0;0;0;0
1124;4559;1631;4804;19398;0;7880;15233;5466;9753;0;0;0;0;0;0
1125;4569;1611;4660;20622;0;7837;14149;5163;8662;0;0;0;0;0;0
1126;4567;1654;4279;21308;0;7828;13190;4344;7342;0;0;0;0;0;0
1127;4598;1644;4180;22358;0;7758;11936;3859;6476;0;0;0;0;0;0
1128;4581;1668;4824;23645;0;7900;10438;3180;5869;0;0;0;0;0;0
1129;4532;1703;5711;25036;0;7987;8670;3019;5639;0;0;0;0;0;0
1130;4516;1695;5775;25617;0;7825;8058;2793;5552;0;0;0;0;0;0
1131;4493;1702;5322;26796;0;7970;7859;2825;5316;0;0;0;0;0;0
1132;4486;1720;4886;27335;0;8021;7980;2834;5489;0;0;0;0;0;0
1133;4473;1712;4563;27199;0;7973;8402;3043;5962;0;0;0;0;0;0
1134;4459;1711;4552;27592;0;8000;9607;3392;7163;0;0;0;0;0;0
1135;4477;1609;4222;27216;101;8085;11749;3873;8181;0;0;0;0;0;0
1136;4485;1596;3945;25510;1507;8084;13348;4270;8441;0;0;0;0;0;0
1137;4513;1596;3308;24148;4420;8090;13607;4379;8453;0;0;0;0;0;0
1138;4525;1649;4164;23112;7487;8052;13003;3880;8192;0;0;0;0;0;0
1139;4539;1631;4750;21922;9771;8089;12389;3566;7985;0;0;0;0;0;0
1140;4555;1621;5505;21006;10612;8087;11588;3641;8043;0;0;0;0;0;0
1141;4573;1617;5713;19817;10053;8092;11022;3628;7833;0;0;0;0;0;0
1142;4563;1644;5856;17632;8436;8093;11177;3619;8126;0;0;0;0;0;0
1143;4556;1652;5690;15250;5926;8090;11954;3817;8719;0;0;0;0;0;0
1144;4566;1613;5941;13232;2641;8099;13396;4346;8870;0;0;0;0;0;0
1145;4552;1630;6132;12550;253;8097;13984;4986;9049;0;0;0;0;0;0
1146;4549;1652;6042;13194;0;8097;14126;5214;9217;0;0;0;0;0;0
1147;4561;1626;6048;13718;0;8097;14159;5239;9169;0;0;0;0;0;0
1148;4556;1622;5854;13694;0;8099;13686;4890;8942;0;0;0;0;0;0
1149;4555;1627;5719;13784;0;8094;12398;3988;8586;0;0;0;0;0;0
1150;4566;1660;5644;12908;0;8102;11947;3474;8298;0;0;0;0;0;0
1151;4559;1683;5812;12232;0;8100;10460;2867;7932;0;0;0;0;0;0
1152;4551;1682;5836;11506;0;8097;10328;2344;7406;0;0;0;0;0;0
1153;4538;1624;6020;11161;0;8097;10115;2272;7161;0;0;0;0;0;0
1154;4524;1622;6084;10761;0;8111;9631;2262;6927;0;0;0;0;0;0
1155;4520;1618;6139;10366;0;8116;9287;2265;6662;0;0;0;0;0;0
1156;4509;1601;6050;10240;0;8108;9748;2313;6741;0;0;0;0;0;0
1157;4512;1600;6068;10616;0;8110;10059;2501;7118;0;0;0;0;0;0
1158;4521;1634;6173;11900;0;8065;11502;3288;7763;0;0;0;0;0;0
1159;4539;1627;6067;12746;320;8019;12526;3684;8258;0;0;0;0;0;0
1160;4530;1626;5885;13521;3564;8041;12438;3741;8411;0;0;0;0;0;0
1161;4251;1599;6076;13757;8548;8058;12390;3485;8271;0;0;0;0;0;0
1162;4269;1588;6350;12840;13411;8042;12030;3167;7808;0;0;0;0;0;0
1163;4287;1589;6451;11986;16754;8040;11933;3024;7513;0;0;0;0;0;0
1164;4432;1596;6438;12445;17507;8037;11002;3032;7350;0;0;0;0;0;0
1165;4562;1604;6518;13892;15495;8027;10172;3064;7325;0;0;0;0;0;0
1166;4576;1605;6338;16167;11548;8015;10348;3049;7789;0;0;0;0;0;0
1167;4576;1604;6439;18833;6551;8005;10605;2915;7546;0;0;0;0;0;0
1168;4578;1587;6467;22931;2395;7805;10862;2967;7439;0;0;0;0;0;0
1169;4574;1574;6187;27427;189;7699;11077;4182;7483;0;0;0;0;0;0
1170;4607;1583;5841;30052;0;7701;10765;5046;7726;0;0;0;0;0;0
1171;4592;1610;5518;30429;0;7681;10362;5537;7549;0;0;0;0;0;0
1172;4586;1581;5408;30317;0;7651;9856;5775;7338;0;0;0;0;0;0
1173;4583;1561;4228;29478;0;7579;9300;5002;6958;0;0;0;0;0;0
1174;4573;1558;4699;27940;0;7512;9247;4891;6595;0;0;0;0;0;0
1175;4565;1556;5225;27498;0;7610;8003;4394;6068;0;0;0;0;0;0
1176;4550;1555;6050;26105;0;7558;7813;3609;5461;0;0;0;0;0;0
1177;4524;1548;6275;24847;0;7609;8011;3535;5407;0;0;0;0;0;0
1178;4469;1535;6009;24314;0;7624;7959;3560;5321;0;0;0;0;0;0
1179;4233;1522;5977;23750;0;7650;7520;3505;5225;0;0;0;0;0;0
1180;4197;1532;5918;23174;0;7635;8432;3370;5418;0;0;0;0;0;0
1181;4180;1512;5824;22181;0;7638;9409;3524;6342;0;0;0;0;0;0
1182;4219;1527;5430;21491;0;7638;11069;4153;7731;0;0;0;0;0;0
1183;4227;1517;5292;19616;233;7515;11894;4697;8678;0;0;0;0;0;0
1184;4255;1511;5504;17153;2850;7425;11969;5052;8972;0;0;0;0;0;0
1185;4233;1512;5837;14441;8173;7427;11766;5039;9066;0;0;0;0;0;0
1186;4253;1534;5342;12897;13286;7426;11554;4418;8965;0;0;0;0;0;0
1187;4242;1524;4747;11439;16622;7445;11868;3917;8864;0;0;0;0;0;0
1188;4241;1490;5236;10038;18382;7625;11514;3377;8695;0;0;0;0;0;0
1189;4269;1479;5383;9383;18021;7832;11039;3138;8328;0;0;0;0;0;0
1190;4251;1480;5548;8234;15593;8029;10849;2802;8241;0;0;0;0;0;0
1191;4255;1471;5977;6227;10612;8090;11182;2887;8496;0;0;0;0;0;0
1192;4258;1473;5939;5146;4305;8092;11737;3326;8869;0;0;0;0;0;0
1193;4246;1445;5705;6450;447;7683;11939;4015;9004;0;0;0;0;0;0
1194;4270;1463;5977;9168;0;7532;11927;4447;9037;0;0;0;0;0;0
1195;4347;1465;5943;11839;0;7530;11777;4136;8950;0;0;0;0;0;0
1196;4367;1470;5783;13749;0;7536;11023;3639;8531;0;0;0;0;0;0
1197;4334;1470;5690;14476;0;7533;10101;3212;7661;0;0;0;0;0;0
1198;4296;1462;5929;14079;0;7533;9970;2718;7419;0;0;0;0;0;0
1199;4300;1452;6070;13967;0;7535;9106;2476;6295;0;0;0;0;0;0
1200;4282;1447;6020;13601;0;7650;7574;2032;4690;0;0;0;0;0;0
1201;4265;1448;5743;13372;0;7652;6748;2019;4633;0;0;0;0;0;0
1202;4279;1448;5802;13248;0;7867;5812;2010;4254;0;0;0;0;0;0
1203;4260;1448;5929;13556;0;7913;5316;2028;4162;0;0;0;0;0;0
1204;4228;1446;6065;14009;0;7915;5002;2022;4198;0;0;0;0;0;0
1205;4209;1443;6090;14445;0;7904;4951;2086;4362;0;0;0;0;0;0
1206;4200;1450;6037;15097;0;7902;5141;2082;4417;0;0;0;0;0;0
1207;4209;1441;6132;15331;493;7907;5537;2087;4531;0;0;0;0;0;0
1208;4221;1437;6165;15060;4749;7887;5863;2122;4417;0;0;0;0;0;0
1209;4237;1452;6142;13389;11367;8066;5721;1925;4382;0;0;0;0;0;0
1210;4250;1448;5937;10531;17545;8120;5025;1742;4027;0;0;0;0;0;0
1211;4250;1463;5591;8271;21898;8116;5012;1624;3962;0;0;0;0;0;0
1212;4253;1466;5434;7883;23956;8069;4774;1618;3951;0;0;0;0;0;0
1213;4272;1457;5425;8452;22506;8003;4601;1617;4195;0;0;0;0;0;0
1214;4276;1446;5536;8734;18469;8020;4638;1627;4068;0;0;0;0;0;0
1215;4257;1441;5657;9125;12287;8055;4928;1630;4136;0;0;0;0;0;0
1216;4268;1427;5345;10158;5238;8048;6507;1755;4419;0;0;0;0;0;0
1217;4278;1422;5471;14517;622;7833;7744;1992;4905;0;0;0;0;0;0
1218;4292;1415;5590;20198;0;7767;7929;1956;5173;0;0;0;0;0;0
1219;4288;1409;5682;23191;0;7770;7230;1884;5179;0;0;0;0;0;0
1220;4268;1427;5538;23934;0;7783;5356;1627;4851;0;0;0;0;0;0
1221;4292;1468;5587;24235;0;7787;4693;1569;4690;0;0;0;0;0;0
1222;4271;1422;6000;23300;0;7767;4655;1584;4433;0;0;0;0;0;0
1223;4266;1427;6345;22894;0;7706;4672;1678;4323;0;0;0;0;0;0
1224;4249;1455;6272;22320;0;7727;4325;1760;3202;0;0;0;0;0;0
1225;4234;1488;6174;21564;0;7698;4217;1893;3198;0;0;0;0;0;0
1226;4240;1492;6171;20580;0;7755;4185;1854;3194;0;0;0;0;0;0
1227;4223;1502;6209;19631;0;7769;4187;1744;3182;0;0;0;0;0;0
1228;4223;1491;6139;18159;0;7772;4217;1747;3227;0;0;0;0;0;0
1229;4221;1512;6161;17179;0;7889;4281;1798;3465;0;0;0;0;0;0
1230;4207;1492;5980;17210;0;7970;4267;1617;3532;0;0;0;0;0;0
1231;4223;1493;5582;16830;610;7979;4382;1595;3786;0;0;0;0;0;0
1232;4243;1489;5014;15054;5473;8105;4456;1580;4107;0;0;0;0;0;0
1233;4227;1512;4420;11860;13011;8113;4409;1585;4312;0;0;0;0;0;0
1234;4260;1451;3689;7432;19330;8126;4511;1637;4168;0;0;0;0;0;0
1235;4259;1440;3401;4963;23273;8086;5046;1874;4274;0;0;0;0;0;0
1236;4271;1433;3161;4372;24911;8057;4664;1657;4237;0;0;0;0;0;0
1237;4284;1484;2376;3996;24079;7701;4498;1619;4079;0;0;0;0;0;0
1238;4293;1512;1710;3756;20672;7601;4829;1612;4104;0;0;0;0;0;0
1239;4279;1494;1326;3962;14650;7597;5650;1629;4280;0;0;0;0;0;0
1240;4282;1520;937;5230;6743;7938;7624;1912;5045;0;0;0;0;0;0
1241;4260;1484;715;7455;814;8012;9337;2469;5995;0;0;0;0;0;0
1242;4274;1481;655;10231;0;8062;10151;2916;6243;0;0;0;0;0;0
1243;4285;1485;686;11677;0;8078;10408;2954;6346;0;0;0;0;0;0
1244;4287;1499;632;12130;0;8088;10578;2625;6103;0;0;0;0;0;0
1245;4283;1478;876;12074;0;8086;10219;2434;6165;0;0;0;0;0;0
1246;4291;1460;1292;11758;0;8092;9988;2182;6051;0;0;0;0;0;0
1247;4286;1430;1546;11803;0;8084;9341;2133;5968;0;0;0;0;0;0
1248;4257;1401;1441;11602;0;8070;8405;2047;5613;0;0;0;0;0;0
1249;4228;1380;1506;11746;0;8090;8301;2022;5678;0;0;0;0;0;0
1250;4240;1371;1879;11911;0;8055;7970;2260;5558;0;0;0;0;0;0
1251;4229;1369;2105;11739;0;8092;7968;2320;5779;0;0;0;0;0;0
1252;4215;1368;2261;11962;0;8105;8366;2423;6307;0;0;0;0;0;0
1253;4209;1370;2588;12193;0;8104;9282;2721;7057;0;0;0;0;0;0
1254;4205;1396;2782;12359;1;8096;10740;3597;8307;0;0;0;0;0;0
1255;4211;1463;2624;12497;600;8102;10960;4324;9458;0;0;0;0;0;0
1256;4218;1441;2717;11549;4749;8112;11023;4478;9523;0;0;0;0;0;0
1257;4214;1390;3161;10242;10553;8107;11160;4183;9779;0;0;0;0;0;0
1258;4246;1391;4387;8254;15561;8099;10665;3886;9751;0;0;0;0;0;0
1259;4260;1405;4623;6468;19472;8092;10575;3826;9490;0;0;0;0;0;0
1260;4267;1386;4625;5811;21478;8080;10427;3873;9307;0;0;0;0;0;0
1261;4285;1377;4466;5294;20731;8078;10434;3582;9112;0;0;0;0;0;0
1262;4288;1386;4731;5178;17196;8071;10498;3761;9097;0;0;0;0;0;0
1263;4283;1392;5058;5298;11411;8049;11126;4377;9298;0;0;0;0;0;0
1264;4267;1416;5248;5625;4876;8047;11188;4925;9578;0;0;0;0;0;0
1265;4271;1395;5095;7227;603;8044;11304;5339;9992;0;0;0;0;0;0
1266;4288;1436;5255;9843;0;8048;11391;5476;10157;0;0;0;0;0;0
1267;4295;1422;5813;12317;0;8054;11277;5409;10042;0;0;0;0;0;0
1268;4288;1408;5663;13558;0;8059;10891;4976;9773;0;0;0;0;0;0
1269;4180;1473;5497;14317;0;8063;10371;4145;9327;0;0;0;0;0;0
1270;3982;1468;5489;14725;0;8069;10291;3714;8874;0;0;0;0;0;0
1271;4018;1442;5221;14990;0;8069;9878;3444;7862;0;0;0;0;0;0
1272;3974;1471;4003;14571;0;8082;9562;2812;6778;0;0;0;0;0;0
1273;3998;1455;3129;13702;0;8084;9223;2813;6521;0;0;0;0;0;0
1274;3971;1438;2256;12768;0;8086;8843;2562;6240;0;0;0;0;0;0
1275;3958;1520;1882;12513;0;8091;8826;2513;6045;0;0;0;0;0;0
1276;3940;1443;1749;12565;0;8094;8835;2530;6140;0;0;0;0;0;0
1277;4169;1502;2102;12099;0;8095;9095;2944;6792;0;0;0;0;0;0
1278;4186;1439;2786;13117;1;8100;10656;3731;7418;0;0;0;0;0;0
1279;4243;1442;3627;13475;679;8104;11038;3999;7759;0;0;0;0;0;0
1280;4228;1431;4466;13592;4478;8007;11158;3918;7887;0;0;0;0;0;0
1281;4238;1462;5044;12338;9948;7998;11053;3349;8047;0;0;0;0;0;0
1282;4261;1454;5239;9940;15653;7990;10538;2848;7830;0;0;0;0;0;0
1283;4273;1460;5027;8995;19550;7976;9561;2645;7448;0;0;0;0;0;0
1284;4290;1466;4625;9595;21204;8016;8111;2514;6748;0;0;0;0;0;0
1285;4320;1466;4530;10325;20567;8052;7498;2458;6060;0;0;0;0;0;0
1286;4316;1465;4586;10911;17487;8037;7683;2446;6114;0;0;0;0;0;0
1287;4300;1473;4865;10056;12008;8031;8358;2616;6925;0;0;0;0;0;0
1288;4297;1483;4794;9285;5362;8021;10179;3141;8046;0;0;0;0;0;0
1289;4296;1486;5038;10061;769;8025;11150;3731;8899;0;0;0;0;0;0
1290;4320;1506;5390;12493;0;8027;11309;3807;9524;0;0;0;0;0;0
1291;4323;1492;5528;14783;0;8031;11242;3755;9457;0;0;0;0;0;0
1292;4323;1469;5485;17439;0;8009;10941;3258;8437;0;0;0;0;0;0
1293;4324;1496;5299;18724;0;7923;9554;2637;7413;0;0;0;0;0;0
1294;4300;1531;5207;18987;0;7946;8053;1924;6664;0;0;0;0;0;0
1295;4290;1513;5340;19675;0;7925;6301;1851;5627;0;0;0;0;0;0
1296;4273;1513;5458;20267;0;7775;5754;1750;3882;0;0;0;0;0;0
1297;4257;1544;5733;20524;0;7844;5817;1733;3722;0;0;0;0;0;0
1298;4247;1483;6135;20157;0;7634;5835;1721;3590;0;0;0;0;0;0
1299;4239;1478;6315;19388;0;7495;5831;1725;3576;0;0;0;0;0;0
1300;4223;1519;6419;18315;0;7823;6225;1733;3579;0;0;0;0;0;0
1301;4209;1542;6301;18460;0;8004;7063;1788;3939;0;0;0;0;0;0
1302;4220;1513;6151;19121;2;7998;9072;1965;5191;0;0;0;0;0;0
1303;4237;1476;5874;19775;869;7939;10886;2064;5754;0;0;0;0;0;0
1304;4248;1456;5696;18592;5605;7813;11332;2107;5949;0;0;0;0;0;0
1305;4230;1451;6025;15926;12448;7811;11132;1979;5924;0;0;0;0;0;0
1306;4256;1452;6208;12443;18812;7789;9906;1916;5631;0;0;0;0;0;0
1307;4262;1455;6255;10838;22832;7761;9010;1937;5339;0;0;0;0;0;0
1308;4239;1458;6298;10963;24214;7720;8319;1995;5115;0;0;0;0;0;0
1309;4275;1472;6264;11559;22828;7729;8263;2013;4947;0;0;0;0;0;0
1310;4376;1523;6160;11005;18878;7760;8516;2014;4840;0;0;0;0;0;0
1311;4498;1499;6216;9476;12904;7750;10145;2168;5201;0;0;0;0;0;0
1312;4577;1540;6640;8503;5886;7752;11931;2308;5909;0;0;0;0;0;0
1313;4595;1485;6728;9608;872;7759;11939;2409;6555;0;0;0;0;0;0
1314;4577;1486;6590;12615;0;7763;11794;2487;6779;0;0;0;0;0;0
1315;4596;1507;6305;14924;0;7762;11531;2451;6611;0;0;0;0;0;0
1316;4596;1551;6312;15942;0;7762;11161;2283;6416;0;0;0;0;0;0
1317;4600;1531;6441;16578;0;7763;10908;2109;6187;0;0;0;0;0;0
1318;4584;1484;6485;16086;0;7776;10400;1895;5288;0;0;0;0;0;0
1319;4573;1490;6508;15699;0;7776;8957;1846;4743;0;0;0;0;0;0
1320;4555;1473;6472;16489;0;7750;8114;1933;3948;0;0;0;0;0;0
1321;4539;1491;6315;16239;0;7781;7119;2079;3846;0;0;0;0;0;0
1322;4543;1490;6172;15818;0;7797;6783;2121;3824;0;0;0;0;0;0
1323;4530;1478;6029;15417;0;7797;6956;2143;3896;0;0;0;0;0;0
1324;4528;1490;5872;15600;0;7813;7391;2195;4176;0;0;0;0;0;0
1325;4522;1579;5866;15839;0;7822;8779;2258;4695;0;0;0;0;0;0
1326;4516;1575;5913;16408;4;7829;10386;2654;5986;0;0;0;0;0;0
1327;4526;1520;5757;16708;1015;7806;10988;2982;7385;0;0;0;0;0;0
1328;4536;1534;5634;15054;6424;7805;11202;3033;7595;0;0;0;0;0;0
1329;4541;1548;5661;11732;14107;7810;11430;2974;7563;0;0;0;0;0;0
1330;4560;1546;5952;8075;20541;7798;11137;2824;7352;0;0;0;0;0;0
1331;4585;1555;5520;7316;24400;7845;10673;2744;7051;0;0;0;0;0;0
1332;4594;1537;4545;8477;25494;7988;10387;2649;6839;0;0;0;0;0;0
1333;4581;1518;3924;9384;23868;7972;10342;2675;6678;0;0;0;0;0;0
1334;4606;1529;3129;9353;19935;7993;10555;2596;6663;0;0;0;0;0;0
1335;4601;1530;3075;8378;13692;7996;11263;2947;6890;0;0;0;0;0;0
1336;4591;1542;2999;6727;6285;8010;11541;3121;7779;0;0;0;0;0;0
1337;4599;1537;2968;6606;907;8004;11764;3373;8461;0;0;0;0;0;0
1338;4607;1596;3171;6927;0;8012;11834;3565;8737;0;0;0;0;0;0
1339;4616;1535;3695;7672;0;8011;11719;3605;8776;0;0;0;0;0;0
1340;4602;1507;4093;7900;0;8013;11478;3499;8417;0;0;0;0;0;0
1341;4585;1526;3879;7460;0;8035;11495;3284;8434;0;0;0;0;0;0
1342;4572;1505;3957;6413;0;8040;11465;3016;8240;0;0;0;0;0;0
1343;4558;1492;3825;6256;0;8050;11139;2712;7782;0;0;0;0;0;0
1344;4558;1497;3673;6155;0;8056;10492;2343;7463;0;0;0;0;0;0
1345;4542;1514;3402;6538;0;8063;10086;2199;7384;0;0;0;0;0;0
1346;4541;1535;3152;7337;0;8067;9534;2176;7136;0;0;0;0;0;0
1347;4517;1528;3212;7424;0;8070;9242;2088;7201;0;0;0;0;0;0
1348;4511;1511;3481;7430;0;8079;9709;2090;7374;0;0;0;0;0;0
1349;4509;1519;3654;7744;0;8087;10594;2170;7821;0;0;0;0;0;0
1350;4505;1529;3590;7675;2;8087;11445;3015;8504;0;0;0;0;0;0
1351;4505;1499;3327;8174;690;8093;11759;3149;8856;0;0;0;0;0;0
1352;4546;1498;3551;8089;4241;8092;11736;3156;8888;0;0;0;0;0;0
1353;4540;1498;3622;7411;8953;8089;11720;3041;8926;0;0;0;0;0;0
1354;4542;1469;3247;7879;13298;8080;11115;2805;8773;0;0;0;0;0;0
1355;4556;1470;3388;9665;15670;8072;10801;2548;8709;0;0;0;0;0;0
1356;4574;1482;3297;11389;15607;8065;9837;2197;8222;0;0;0;0;0;0
1357;4576;1466;3077;12379;13757;7977;9787;2196;7652;0;0;0;0;0;0
1358;4597;1469;2634;12702;10968;7900;10123;2187;7550;0;0;0;0;0;0
1359;4575;1445;2549;12247;7281;7893;10558;2252;7626;0;0;0;0;0;0
1360;4571;1436;2832;11621;3360;7895;11205;2672;7917;0;0;0;0;0;0
1361;4572;1435;2887;11451;555;7912;11541;2998;8196;0;0;0;0;0;0
1362;4569;1467;3282;11927;1;8066;11752;3352;8590;0;0;0;0;0;0
1363;4575;1492;3584;12681;0;8077;11777;3345;8933;0;0;0;0;0;0
1364;4570;1436;3721;13471;0;8081;11625;3181;8659;0;0;0;0;0;0
1365;4563;1443;3686;13379;0;8092;11294;2652;8415;0;0;0;0;0;0
1366;4559;1447;3431;12665;0;8098;11057;2276;7798;0;0;0;0;0;0
1367;4564;1457;3235;12060;0;8105;10910;1994;7487;0;0;0;0;0;0
1368;4543;1445;3215;11675;0;7957;10912;1874;6609;0;0;0;0;0;0
1369;4528;1469;3120;11247;0;8092;10122;1796;6034;0;0;0;0;0;0
1370;4558;1470;2475;11242;0;8111;9526;1738;5675;0;0;0;0;0;0
1371;4533;1484;1721;10513;0;8116;9300;1730;5668;0;0;0;0;0;0
1372;4515;1468;1382;9189;0;8111;9581;1723;6032;0;0;0;0;0;0
1373;4516;1456;1178;8585;0;8068;9818;1760;6418;0;0;0;0;0;0
1374;4516;1460;925;8119;3;8081;10615;1866;6947;0;0;0;0;0;0
1375;4520;1493;901;7488;605;8096;11036;1939;7553;0;0;0;0;0;0
1376;4520;1481;941;6564;3732;8137;10813;2002;7479;0;0;0;0;0;0
1377;4510;1487;964;5353;8019;8139;10794;1998;7524;0;0;0;0;0;0
1378;4506;1498;708;4756;12131;8128;10368;1865;7404;0;0;0;0;0;0
1379;4527;1519;406;4346;14630;8126;9952;1752;6902;0;0;0;0;0;0
1380;4525;1534;567;4182;15304;8120;9308;1760;6607;0;0;0;0;0;0
1381;4550;1521;761;4045;15501;8092;8703;1708;6119;0;0;0;0;0;0
1382;4551;1533;902;4005;13949;8107;8064;1702;5955;0;0;0;0;0;0
1383;4552;1530;903;3910;10480;8102;8437;1882;6360;0;0;0;0;0;0
1384;4560;1523;1102;3729;5451;8123;9713;2125;7331;0;0;0;0;0;0
1385;4549;1537;1165;3917;1005;8125;11155;2701;8046;0;0;0;0;0;0
1386;4536;1569;1302;4973;2;8125;11732;2994;8303;0;0;0;0;0;0
1387;4561;1572;1119;6216;0;8125;11187;2962;8291;0;0;0;0;0;0
1388;4566;1575;930;7024;0;8121;10476;2761;8185;0;0;0;0;0;0
1389;4566;1591;1112;7173;0;8128;10214;2401;7962;0;0;0;0;0;0
1390;4542;1581;1231;6997;0;8125;10304;2121;7323;0;0;0;0;0;0
1391;4550;1585;1222;6729;0;8130;10243;2117;6122;0;0;0;0;0;0
1392;4881;1575;1187;6452;0;8117;9630;2112;5226;0;0;0;0;0;0
1393;4855;1612;987;6511;0;8108;9402;2037;5190;0;0;0;0;0;0
1394;4842;1559;628;6942;0;8100;9367;2015;5096;0;0;0;0;0;0
1395;4838;1535;593;6845;0;8097;9381;2025;4797;0;0;0;0;0;0
1396;4831;1523;593;6813;0;8101;9208;2023;4813;0;0;0;0;0;0
1397;4835;1518;619;6733;0;7939;9353;2042;4949;0;0;0;0;0;0
1398;4826;1511;677;6304;5;7804;9555;2057;5148;0;0;0;0;0;0
1399;4840;1494;780;6258;1016;8023;9728;2116;5098;0;0;0;0;0;0
1400;4864;1500;865;5861;6233;8135;9778;2054;5088;0;0;0;0;0;0
1401;4863;1515;796;4602;13145;8140;9051;2039;5065;0;0;0;0;0;0
1402;4879;1498;730;3776;19092;8131;7539;2047;4675;0;0;0;0;0;0
1403;4890;1518;651;3330;22355;8135;7186;2051;4334;0;0;0;0;0;0
1404;4897;1503;658;3167;23413;8122;6757;2082;4188;0;0;0;0;0;0
1405;4904;1473;579;3431;22431;8030;6227;2009;3865;0;0;0;0;0;0
1406;4921;1456;548;3401;19515;7777;6155;2004;3772;0;0;0;0;0;0
1407;4931;1450;506;3506;14232;8050;7050;2218;4231;0;0;0;0;0;0
1408;4934;1443;500;3324;7300;8107;9363;2399;5541;0;0;0;0;0;0
1409;4931;1429;470;3353;1357;8103;11469;3141;7179;0;0;0;0;0;0
1410;4924;1441;445;4389;4;8100;11946;3773;7602;0;0;0;0;0;0
1411;4918;1436;473;5124;0;8116;11846;3873;7645;0;0;0;0;0;0
1412;4899;1438;415;5339;0;8125;12130;3979;7672;0;0;0;0;0;0
1413;4920;1413;278;5273;0;8128;12116;3731;7636;0;0;0;0;0;0
1414;4913;1402;350;4829;0;8128;12017;3210;7285;0;0;0;0;0;0
1415;4890;1379;331;4348;0;8131;11865;2917;7078;0;0;0;0;0;0
1416;4876;1347;328;3923;0;8132;11350;2318;6464;0;0;0;0;0;0
1417;4842;1376;332;3634;0;8135;11548;2309;6825;0;0;0;0;0;0
1418;4869;1350;253;3468;0;8136;11203;2247;7140;0;0;0;0;0;0
1419;4843;1336;258;3144;0;8136;11796;2477;7258;0;0;0;0;0;0
1420;4828;1335;293;3061;0;8140;12438;3374;7961;0;0;0;0;0;0
1421;4829;1334;197;3179;0;8143;13159;4001;9328;0;0;0;0;0;0
1422;4826;1345;167;3219;5;8142;13650;4870;10267;0;0;0;0;0;0
1423;4829;1397;209;3324;987;8140;14012;5618;10394;0;0;0;0;0;0
1424;4844;1401;237;3178;5536;8142;14290;5854;10480;0;0;0;0;0;0
1425;4822;1429;288;2504;11010;8142;14546;5980;10384;0;0;0;0;0;0
1426;4832;1438;448;1851;15613;8139;14449;5923;10166;0;0;0;0;0;0
1427;4804;1404;394;1779;19146;8126;14469;5694;9666;0;0;0;0;0;0
1428;4866;1430;358;1683;21795;8108;13887;4784;9068;0;0;0;0;0;0
1429;4902;1409;401;1435;22787;8112;13457;4146;8899;0;0;0;0;0;0
1430;4923;1439;374;1598;20786;8096;13501;4138;9078;0;0;0;0;0;0
1431;4931;1436;323;1808;15650;8090;13899;4081;9661;0;0;0;0;0;0
1432;4938;1451;354;1982;8193;8086;14586;4966;10054;0;0;0;0;0;0
1433;4908;1456;390;2531;1593;8091;14859;5797;10227;0;0;0;0;0;0
1434;4891;1418;393;4216;6;8089;14920;6004;11006;0;0;0;0;0;0
1435;4897;1402;391;5860;0;8097;14928;6044;11262;0;0;0;0;0;0
1436;4915;1409;454;6607;0;8103;14832;5776;10523;0;0;0;0;0;0
1437;4921;1432;534;6699;0;8109;14736;5316;10538;0;0;0;0;0;0
1438;4918;1428;725;6719;0;8110;14415;4853;10440;0;0;0;0;0;0
1439;4911;1438;888;6554;0;8106;14083;4036;9980;0;0;0;0;0;0
1440;4891;1476;941;6173;0;8109;13915;3616;9665;0;0;0;0;0;0
1441;4864;1504;864;5879;0;8116;13730;3628;9638;0;0;0;0;0;0
1442;4877;1498;799;5435;0;8120;13660;3778;9325;0;0;0;0;0;0
1443;4863;1505;897;4836;0;8125;13545;3815;9554;0;0;0;0;0;0
1444;4847;1507;988;4556;0;8130;13663;4050;9618;0;0;0;0;0;0
1445;4844;1442;1089;4235;0;8139;14047;4900;10500;0;0;0;0;0;0
1446;4794;1455;1067;4016;7;8139;14483;5695;11447;0;0;0;0;0;0
1447;4789;1459;995;3804;1475;8141;14808;6182;11694;0;0;0;0;0;0
1448;4807;1455;1024;3209;7391;8141;14828;6249;11664;0;0;0;0;0;0
1449;4802;1465;1059;2303;14528;8135;14855;5787;11505;0;0;0;0;0;0
1450;4830;1469;1001;1256;20555;8128;14728;5197;11391;0;0;0;0;0;0
1451;4846;1461;848;692;24995;8115;14003;4552;11299;0;0;0;0;0;0
1452;4850;1477;859;527;27254;8096;13192;4110;10562;0;0;0;0;0;0
1453;4835;1492;895;584;27394;8082;13151;4124;10032;0;0;0;0;0;0
1454;4867;1519;943;625;23848;8072;12975;4316;10051;0;0;0;0;0;0
1455;4886;1550;989;641;17300;8061;13693;4851;10353;0;0;0;0;0;0
1456;4904;1525;1012;715;8859;8064;14432;6157;10862;0;0;0;0;0;0
1457;4893;1492;1055;1128;1721;8073;15037;6972;11522;0;0;0;0;0;0
